PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1629013,2018-19,00,1610612755,PHI,22.0,54,4,1108.0,153,347,0.441,99,245,0.404,44,54,0.815,14,64,78,59,24,8,26,106,449
1629013,2018-19,00,1610612746,LAC,22.0,25,23,694.0,87,210,0.414,68,151,0.45,31,39,0.795,7,49,56,58,13,2,19,49,273
1629013,2018-19,00,0,TOT,22.0,79,27,1802.0,240,557,0.431,167,396,0.422,75,93,0.806,21,113,134,117,37,10,45,155,722
1629013,2019-20,00,1610612746,LAC,23.0,53,30,1452.0,158,391,0.404,111,296,0.375,65,76,0.855,6,94,100,99,20,10,42,142,492
1629013,2020-21,00,1610612751,BKN,24.0,61,12,1403.0,186,456,0.408,129,333,0.387,66,78,0.846,11,101,112,99,31,10,48,93,567
1629013,2021-22,00,1610612756,PHX,25.0,69,14,1437.0,191,485,0.394,123,334,0.368,68,81,0.84,16,110,126,108,28,9,41,92,573
1629013,2022-23,00,1610612756,PHX,26.0,40,9,807.0,113,300,0.377,75,199,0.377,45,51,0.882,11,56,67,93,26,5,36,61,346
1629013,2023-24,00,1610612764,WAS,26.0,23,0,367.0,66,144,0.458,31,81,0.383,16,24,0.667,3,26,29,31,15,7,15,39,179
