PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1630587,2021-22,00,1610612765,DET,23.0,19,5,383.0,41,90,0.456,27,64,0.422,12,14,0.857,15,42,57,21,13,7,15,37,121
1630587,2022-23,00,1610612765,DET,24.0,52,22,1199.0,120,288,0.417,74,203,0.365,32,39,0.821,28,115,143,41,28,28,30,103,346
1630587,2023-24,00,1610612765,DET,25.0,23,6,469.0,40,116,0.345,22,77,0.286,12,18,0.667,15,33,48,25,13,5,16,43,114
