PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1630529,2021-22,00,1610612740,NOP,23.0,78,69,2335.0,274,576,0.476,57,169,0.337,137,163,0.84,98,198,296,167,130,60,100,238,742
1630529,2022-23,00,1610612740,NOP,24.0,66,66,1951.0,235,501,0.469,56,167,0.335,123,161,0.764,97,172,269,162,103,42,88,208,649
1630529,2023-24,00,1610612740,NOP,25.0,39,39,1128.0,146,303,0.482,50,129,0.388,75,88,0.852,44,98,142,97,48,38,47,109,417
