PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1631288,2022-23,00,1610612748,MIA,24.0,18,0,240.0,37,66,0.561,7,20,0.35,17,22,0.773,15,37,52,12,11,1,6,21,98
1631288,2023-24,00,1610612748,MIA,24.0,14,1,209.0,29,66,0.439,8,25,0.32,14,19,0.737,12,17,29,3,9,4,4,16,80
