PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1629723,2019-20,00,1610612763,MEM,24.0,19,0,181.0,24,37,0.649,5,10,0.5,1,2,0.5,18,29,47,22,7,3,7,7,54
1629723,2020-21,00,1610612763,MEM,25.0,43,0,575.0,69,138,0.5,21,56,0.375,25,30,0.833,35,93,128,47,30,9,18,40,184
1629723,2021-22,00,1610612763,MEM,26.0,72,7,1292.0,135,262,0.515,52,126,0.413,27,49,0.551,87,242,329,109,45,22,29,90,349
1629723,2022-23,00,1610612763,MEM,27.0,72,23,1494.0,138,320,0.431,60,177,0.339,28,36,0.778,64,246,310,100,77,25,37,112,364
1629723,2023-24,00,1610612763,MEM,27.0,31,2,501.0,33,95,0.347,18,62,0.29,9,11,0.818,31,86,117,41,22,22,13,29,93
